LI 0.40 0.05 33      6.94      5.39     75.64      3.00
    -1  6436  3130    -1  6429  3094    -1  6422  3069    -1  6415  3051    -1
  6410  3040    -1  6404  3033    -1  6399  3030    -1  6394  3030    -1  6389
  3031    -1  6385  3034    -1  6381  3038    -1  6377  3042    -1  6373  3046
    -1  6370  3049    -1  6366  3053    -1  6363
SR 0.40 0.05 33     87.63      5.69     11.03      2.90
 14406  6581     0 11142  5926     0  8719  5398     0  6887  4970     0  5480
  4622     0  4384  4336     0  3523  4102     0  2840  3910     0  2294  3750
     0  1856  3619     0  1502  3510     0  1216  3419     0   983  3344     0
   793  3282     0   638  3230     0   512  3187     0   409  3152     0   325
  3123     0   257  3099     0   201  3080     0   157  3064     0   120  3052
     0    92  3041     0    69  3033     0    50  3027     0    36  3022     0
    26  3019     0    17  3016     0    11  3014     0     7  3013     0     4
  3013     0     3  3013     0     2  3013     0
 Y 0.40 0.05 33     88.91      6.22     12.23      2.24
 17039 15214 10183 16112 14761 10112 15249 14365 10048 14473 14014  9990 13788
 13702  9936 13190 13422  9886 12670 13168  9839 12220 12936  9794 11830 12723
  9751 11492 12525  9711 11200 12342  9672 10948 12170  9634 10729 12009  9598
 10539 11856  9563 10374 11711  9529 10231 11574  9495 10106 11442  9463  9997
 11316  9432  9901 11195  9401  9818 11078  9371  9745 10966  9342  9680 10856
  9313  9623 10750  9285  9572 10648  9257  9527 10547  9230  9487 10449  9203
  9451 10354  9176  9418 10261  9150  9388 10169  9125  9361 10079  9100  9335
  9991  9075  9312  9905  9050  9290  9820  9026
ZR 0.40 0.05 33     91.22      6.84     13.13      2.56
 21698 20021 14767 20510 19557 14497 19562 19158 14253 18786 18805 14034 18135
 18487 13837 17579 18196 13659 17098 17927 13497 16676 17676 13349 16301 17441
 13212 15965 17219 13087 15661 17008 12970 15385 16808 12861 15132 16617 12758
 14900 16434 12662 14685 16259 12571 14485 16091 12485 14298 15930 12403 14124
 15775 12325 13960 15625 12250 13806 15481 12178 13660 15342 12109 13522 15207
 12042 13392 15077 11977 13268 14952 11915 13150 14830 11854 13037 14712 11795
 12930 14597 11738 12827 14486 11682 12728 14379 11627 12634 14274 11574 12543
 14173 11522 12456 14074 11471 12372 13978 11421
NB 0.40 0.05 33     92.91      6.88     14.32      1.42
 23298 20821 14161 22217 20228 14020 21342 19701 13903 20619 19228 13802 20012
